oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
265236d1-d96c-4424-835e-a0fe91c41170,1270,1.0,0.0977011494252873,17,6,Ravages of War,{3}{W},Sorcery,Destroy all lands.,Fallout,mythic,W,,,,,AKQA,c35cedeb-5148-49d8-9b0a-81b616235ff1
2111588d-9af5-4a33-989e-b074d83f0463,1848,1.0,0.3870967741935484,36,10,Library of Alexandria,,Land,"{T}: Add {C}.
{T}: Draw a card. Activate only if you have exactly seven cards in hand.",Vintage Championship,mythic,,,,,2020 Vintage Champion,Volkan Baǵa,fe5e9e86-d732-49ed-a0c4-26d40cc9c6fa
6a23963c-21dc-4d21-8d28-5abad7f859a1,960,0.0,0.09375,18,0,Arena Rector,{3}{W},Creature — Human Cleric,"When Arena Rector dies, you may exile it. If you do, search your library for a planeswalker card, put it onto the battlefield, then shuffle.",Judge Gift Cards 2020,rare,W,1,2,,"Her call echoes across worlds, calling the loyal to battle.",Jason Rainville,d1c5c8bf-036b-4fc6-8dd6-70c9d0417dbb
cb9994b9-924b-4e10-9075-9cfbec88f2bf,1182,1.0,0.0849673202614379,13,6,Luminarch Aspirant,{1}{W},Creature — Human Cleric,"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control.",New Capenna Commander,rare,W,1,1,,"""Rally to my light, and together we will drive out this darkness!""",Mads Ahm,e20c4484-f5c1-4e1e-84ff-b98b65f664c2
f748b2fb-6c2a-400a-8e96-fa4e4a1dfe80,1108,1.0,0.0517241379310344,6,1,Shelldock Isle,,Land,"Hideaway 4 (When this land enters, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.)
Shelldock Isle enters tapped.
{T}: Add {U}.
{U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it.",Secret Lair Drop,rare,,,,,,Marija Tiurina,82447066-5e6c-46e3-b819-39fa832232bf
c7a15ca4-085f-4d92-8387-c3711c04c8fa,1224,1.0,0.0839694656488549,11,4,Plateau,,Land — Mountain Plains,({T}: Add {R} or {W}.),30th Anniversary Edition,rare,,,,,,Drew Tucker,1f6a6f5e-6816-41b6-a78c-1d0601da73c6
d38937a6-ab1c-4de8-a278-d81a6ce0d921,1594,0.75,0.2439024390243902,30,3,Paradox Engine,{5},Legendary Artifact,"Whenever you cast a spell, untap all nonland permanents you control.",Kaladesh Remastered,mythic,,,,,,Christine Choi,31a43401-92b0-4f07-a141-1af00168cf8e
1ed9e351-0000-4b75-8ecb-d15bd88df68a,1202,0.6153846153846154,0.2179487179487179,68,8,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",,Legendary Creature — Moonfolk Wizard // Legendary Planeswalker — Tamiyo,,Modern Horizons 3 Promos,mythic,,,,,,Magali Villeneuve,
4b033a0a-c1ae-44d7-9662-72cbbfda024b,1380,0.25,0.1419753086419753,23,1,Aether Spellbomb,{1},Artifact,"{U}, Sacrifice Aether Spellbomb: Return target creature to its owner's hand.
{1}, Sacrifice Aether Spellbomb: Draw a card.",Jumpstart 2022,common,,,,,"""Release that which was never caged.""
—Spellbomb inscription",Jim Nelson,ef02f536-d59d-4f80-a069-304c4d1bcc28
1cf51f50-24e4-48d0-95b3-1dad3ffa4bf5,720,0.4,0.0375,6,2,Golgari Signet,{2},Artifact,"{1}, {T}: Add {B}{G}.",Bloomburrow Commander,uncommon,,,,,"Depending on your point of view, the seal represents a proud guardian of the natural cycle or one who has sold her soul to darkness for eternal life.",Raoul Vitale,b3a631b1-5716-48a8-b2a5-d4982bb7d545
24661b81-6bee-4ad8-b3ab-53cb65005c51,1492,1.0,0.1,14,6,Goblin Rabblemaster,{2}{R},Creature — Goblin Warrior,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",Jumpstart 2022,rare,R,2,2,,,Svetlin Velinov,35cdae08-6811-44b5-8c0f-c8c4363e8b02
d1b815d1-2848-40d4-a555-66822d1becbc,1412,0.4285714285714285,0.1651376146788991,18,3,Channel,{G}{G},Sorcery,"Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C}.",30th Anniversary Edition,uncommon,G,,,,,Richard Thomas,de1a9ce9-e475-4165-ba74-4b32aa3e1fea
0ff11a61-6fe3-4c70-aba8-417023a5e54e,950,0.5882352941176471,0.149090909090909,41,10,"Nadu, Winged Wisdom",{1}{G}{U},Legendary Creature — Bird Wizard,"Flying
Creatures you control have ""Whenever this creature becomes the target of a spell or ability, reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put it into your hand. This ability triggers only twice each turn.""",Modern Horizons 3 Promos,rare,"G,U",3,4,,,Daren Bader,75fa2577-f434-45db-805d-d842aa6ff192
878b6808-48af-4047-ac35-bfc58bf92e7d,1222,1.0,0.1188118811881188,24,11,Goblin Bushwhacker,{R},Creature — Goblin Warrior,"Kicker {R} (You may pay an additional {R} as you cast this spell.)
When Goblin Bushwhacker enters, if it was kicked, creatures you control get +1/+0 and gain haste until end of turn.",The List,common,R,1,1,,,Mark Tedin,a01fc895-1c03-478a-b9ab-345fa4d08175
d6d72f5f-8f5d-4180-b514-f22ff5482902,1276,1.0,0.1171171171171171,13,2,Bonecrusher Giant // Stomp,{2}{R} // {1}{R},Creature — Giant // Instant — Adventure,,The List,rare,R,4,3,,Not every tale ends in glory.,Victor Adame Minguez,c7f49422-def6-4502-bc02-38aee9924371
73e7a2ad-d11c-4867-b97d-f971809da778,1042,0.4285714285714285,0.1428571428571428,28,3,Glacial Chasm,,Land,"Cumulative upkeep—Pay 2 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
When Glacial Chasm enters, sacrifice a land.
Creatures you control can't attack.
Prevent all damage that would be dealt to you.",From the Vault: Realms,mythic,,,,,,Mike Bierek,06204ac4-9471-4ae8-81bf-50fa5df46b7e
f7f76f39-a0de-4bda-86b6-0f291892fcec,1190,1.0,0.0510948905109489,7,3,Yawgmoth's Bargain,{4}{B}{B},Enchantment,"Skip your draw step.
Pay 1 life: Draw a card.",Vintage Masters,mythic,B,,,,He craves only one commodity.,Michael Sutfin,5d7d42ff-170c-4764-ae90-90e13d0d15cf
69b409b3-fa16-4c79-8b46-215a7036ed46,1378,0.625,0.1694915254237288,30,5,The Tabernacle at Pendrell Vale,,Legendary Land,"All creatures have ""At the beginning of your upkeep, destroy this creature unless you pay {1}.""",Legacy Championship,special,,,,,2022 Europe Legacy Championship,Milivoj Ćeran,97933754-d70d-4a5b-b99f-a7929c3a9517
30b24e8e-3b0e-4d8e-90f3-f66eb7c1858c,1480,1.0,0.1610738255033557,24,6,Eternal Witness,{1}{G}{G},Creature — Human Shaman,"When Eternal Witness enters, you may return target card from your graveyard to your hand.",Modern Horizons 3 Commander,uncommon,G,2,1,,"She remembers every word spoken, from the hero's oath to the baby's cry.",Chris Rahn,a2581942-d335-4d28-b1d5-345ea7bc056d
4b515bb0-f275-4400-8032-3173b799ab40,1554,0.4,0.1568627450980392,16,2,Walking Ballista,{X}{X},Artifact Creature — Construct,"Walking Ballista enters with X +1/+1 counters on it.
{4}: Put a +1/+1 counter on Walking Ballista.
Remove a +1/+1 counter from Walking Ballista: It deals 1 damage to any target.",Mystery Booster 2,rare,,0,0,,,Daniel Ljunggren,910c7820-21e3-4fb0-8779-fd5531bff0bf
b1544f21-7e98-461b-aed5-e748b0168c52,2154,1.0,0.3809523809523809,32,10,Swords to Plowshares,{W},Instant,Exile target creature. Its controller gains life equal to its power.,Special Guests,mythic,W,,,,"""I'm not as quick as I used to be, but the wheat doesn't mind.""",Izzy,018db446-4036-46a4-8e82-45d99c4b5ffc
454a8902-8120-4373-96ee-bbf352b04e8d,1114,1.0,0.0584415584415584,9,4,Hero of Bladehold,{2}{W}{W},Creature — Human Knight,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",March of the Machine Commander,mythic,W,3,4,,,Steven Belledin,0000a48a-e0fe-492e-839e-a81cffdd973f
9fc28e1f-f4ea-4bf8-9442-a36dba3b3b29,772,0.5,0.0687830687830687,13,1,Goblin Welder,{R},Creature — Goblin Artificer,"{T}: Choose target artifact a player controls and target artifact card in that player's graveyard. If both targets are still legal as this ability resolves, that player simultaneously sacrifices the artifact and returns the artifact card to the battlefield.",Secret Lair Drop,rare,R,1,1,,"*Brash_Taunter:* that ride is a BEAST!
*Thrun_TheLastTroll:* looks like an old ashtray tbh",Zoltan Boros & Scott Okumura,cefdd188-ccd4-4552-8753-0230861f858a
53f7c868-b03e-4fc2-8dcf-a75bbfa3272b,916,0.0,0.0543478260869565,5,0,Dark Ritual,{B},Instant,Add {B}{B}{B}.,Mystery Booster 2,common,B,,,,"""Eye of twilight, give us sight.
Take our offer, give us might.
Make our power tears of night.""",Rebecca Guay,168e11a5-d0e8-4f3e-beba-370fa4703308
32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,1528,1.0,0.1372549019607843,14,2,Lotus Petal,{0},Artifact,"{T}, Sacrifice Lotus Petal: Add one mana of any color.",Mystery Booster 2,common,,,,,"""Hard to imagine,"" mused Hanna, stroking the petal, ""such a lovely flower inspiring such greed.""",April Lee,38487fd0-7791-4926-9b77-4d0d7675832c
e49d745c-5130-4b54-bcbb-643b08528456,1200,0.875,0.0989010989010989,18,7,"Kytheon, Hero of Akros // Gideon, Battle-Forged",,Legendary Creature — Human Soldier // Legendary Planeswalker — Gideon,,The List,mythic,,,,,,Willian Murai,
f3c7af78-a77d-4134-82a2-a5ce84285a84,1558,1.0,0.1530612244897959,15,8,Flooded Strand,,Land,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle.",Modern Horizons 3 Promos,rare,,,,,"Once a prosperous Vantress town, now swept clean and reclaimed by the waters of the wilds.",Alexander Forssberg,f9257bed-547d-4f93-92bc-84db9fc460d4
9d63ba8a-a5cd-4fdb-bba3-95612be0077c,1042,0.3333333333333333,0.1299212598425196,33,3,Long Goodbye,{1}{B},Instant,"This spell can't be countered. (This includes by the ward ability.)
Destroy target creature or planeswalker with mana value 3 or less.",Murders at Karlov Manor,uncommon,B,,,,,Jarel Threat,2f95a0f5-d892-4f0d-8a9d-f8961f94c377
eb9c9a34-88a8-4afe-a053-806f6b29834f,1086,1.0,0.1337579617834395,21,6,Memory Jar,{5},Artifact,"{T}, Sacrifice Memory Jar: Each player exiles all cards from their hand face down and draws seven cards. At the beginning of the next end step, each player discards their hand and returns to their hand each card they exiled this way.",Vintage Masters,mythic,,,,,,Donato Giancola,9b955296-fb5a-4d88-837b-d4333d07a35c
222fd9fc-7af4-4269-bbb9-cd7b8ac029bd,1356,1.0,0.1214953271028037,13,8,Troll of Khazad-dûm,{5}{B},Creature — Troll,"Troll of Khazad-dûm can't be blocked except by three or more creatures.
Swampcycling {1} ({1}, Discard this card: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.)",The Lord of the Rings: Tales of Middle-earth,common,B,6,5,,"""A great cave-troll, I think. There is no hope of escape that way.""
—Gandalf",Simon Dominic,4b28b59e-765f-4378-b979-255159c8185d
4df0d381-fc05-4d30-9307-48963aa2ecfd,1316,0.75,0.0696202531645569,11,6,Robber of the Rich,{1}{R},Creature — Human Archer Rogue,"Reach, haste
Whenever Robber of the Rich attacks, if defending player has more cards in hand than you, exile the top card of their library. During any turn you attacked with a Rogue, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",Throne of Eldraine Promos,mythic,R,2,2,,,Paul Scott Canavan,86190bec-5d1d-4231-aa3d-c838f38f9387
16437a83-be52-44cd-a768-a767c9347eb2,1052,1.0,0.0909090909090909,13,3,Fatal Push,{B},Instant,"Destroy target creature if it has mana value 2 or less.
Revolt — Destroy that creature if it has mana value 4 or less instead if a permanent you controlled left the battlefield this turn.",Assassin's Creed,uncommon,B,,,,"""Then I leave you in the hands of fate.""
—Ezio Auditore",Lie Setiawan,bc970541-e6c3-4775-8a30-7963d4ee6ebb
89c83a6d-f6c8-4984-a888-0db62dfb93b1,950,1.0,0.0437956204379562,6,2,Manamorphose,{1}{R/G},Instant,"Add two mana in any combination of colors.
Draw a card.",Double Masters,uncommon,"G,R",,,,"""Master the chaotic forces of nature, and you shall master magic.""
—Yare-Tiva, warden of Gramur forest",Adam Paquette,e462e9b8-2012-4731-b56e-987bf54885f3
20283c4a-f1f0-42f0-bc08-6da87474426b,1278,1.0,0.0530973451327433,6,1,Breeding Pool,,Land — Forest Island,"({T}: Add {G} or {U}.)
As Breeding Pool enters, you may pay 2 life. If you don't, it enters tapped.",Ravnica: Clue Edition,rare,,,,,,Yeong-Hao Han,62033059-7880-4f98-be17-0bf46a7246ef
ed14be15-8f8d-4fe3-a147-f5da8ed873bf,886,1.0,0.0504201680672268,6,1,Conduit of Worlds,{2}{G}{G},Artifact,"You may play lands from your graveyard.
{T}: Choose target nonland permanent card in your graveyard. If you haven't cast a spell this turn, you may cast that card. If you do, you can't cast additional spells this turn. Activate only as a sorcery.",Phyrexia: All Will Be One Promos,rare,G,,,,,Jokubas Uogintas,50414312-464d-4869-b96a-c731db9d485f
4001b868-ada1-43f4-92e2-27ab0e80c913,802,0.0,0.1043956043956044,19,0,Vesuva,,Land,You may have Vesuva enter tapped as a copy of any land on the battlefield.,Modern Horizons 3 Commander,rare,,,,,It is everywhere you've ever been.,Zoltan Boros & Gabor Szikszai,54cf48d0-6958-4e63-916d-2b6a7a827588
165bdc68-1da0-47db-a069-978fc4c04b3f,1122,0.1,0.1006711409395973,30,1,Caustic Bronco,{1}{B},Creature — Snake Horse Mount,"Whenever Caustic Bronco attacks, reveal the top card of your library and put it into your hand. You lose life equal to that card's mana value if Caustic Bronco isn't saddled. Otherwise, each opponent loses that much life.
Saddle 3 (Tap any number of other creatures you control with total power 3 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",Outlaws of Thunder Junction Promos,rare,B,2,2,,,Brent Hollowell,42e7f694-4689-45f7-8e0f-48c5868863b7
4567a528-75f0-4ea6-b927-3a500caf76ac,1414,1.0,0.0958904109589041,14,3,Arbor Elf,{G},Creature — Elf Druid,{T}: Untap target Forest.,Secret Lair Drop,rare,G,1,1,,"""Dead crowd tonight.""",Andrew MacLean,9587282d-58fd-4e7f-b241-17a4f7a8db45
dbcbdf37-c40f-4068-b4a7-a849cab1056c,1122,0.5,0.125,35,5,Six,{2}{G},Legendary Creature — Treefolk,"Reach
Whenever Six attacks, mill three cards. You may put a land card from among them into your hand.
During your turn, nonland permanent cards in your graveyard have retrace. (You may cast permanent cards from your graveyard by discarding a land card in addition to paying their other costs.)",Modern Horizons 3 Promos,rare,G,2,4,,,Andrew Mar,7bb9f6c6-0e77-46f9-b740-c85cee829156
cf0dcb27-f02e-4065-81dc-75fbbb09ea3f,1234,0.875,0.0666666666666666,12,7,Oath of Druids,{1}{G},Enchantment,"At the beginning of each player's upkeep, that player chooses target player who controls more creatures than they do and is their opponent. The first player may reveal cards from the top of their library until they reveal a creature card. If the first player does, that player puts that card onto the battlefield and all other cards revealed this way into their graveyard.",Mystery Booster 2,mythic,G,,,,,Daren Bader,b29b9393-1678-44a4-abeb-252be7c26382
8104e454-77f5-4d38-894e-41ed0d74c17c,1176,0.8,0.1291866028708134,27,4,Overburden,{1}{U},Enchantment,"Whenever a player puts a nontoken creature onto the battlefield, that player returns a land they control to its owner's hand.",Prophecy,rare,U,,,,The Kipamu League knew what Keld refused to acknowledge: the land could support no more.,John Matson,a384525f-695d-4c97-82bd-c6718193d650
68954295-54e3-4303-a6bc-fc4547a4e3a3,1588,1.0,0.1089743589743589,17,7,Llanowar Elves,{G},Creature — Elf Druid,{T}: Add {G}.,Foundations,common,G,1,1,,The elves of the Llanowar forest have defended it for generations. It is their sacred duty to keep outside influences from corrupting their ancestral home.,Kev Walker,96ffb0f9-113f-4fff-a45f-69cbb8d60890
22f1a4a4-c423-4d1c-8775-0ed604a9fa51,836,0.0,0.009090909090909,1,0,Deathrite Shaman,{B/G},Creature — Elf Shaman,"{T}: Exile target land card from a graveyard. Add one mana of any color.
{B}, {T}: Exile target instant or sorcery card from a graveyard. Each opponent loses 2 life.
{G}, {T}: Exile target creature card from a graveyard. You gain 2 life.",Mystery Booster 2,rare,"B,G",1,2,,,Steve Argyle,10830d2f-e590-4f66-ab86-45adae822182
df2af646-3e5b-43a3-8f3e-50565889f456,1518,1.0,0.1846153846153846,24,6,"Urza, Lord Protector",{1}{W}{U},Legendary Creature — Human Artificer,"Artifact, instant, and sorcery spells you cast cost {1} less to cast.
{7}: If you both own and control Urza, Lord Protector and an artifact named The Mightstone and Weakstone, exile them, then meld them into Urza, Planeswalker. Activate only as a sorcery.",The Brothers' War Promos,mythic,"U,W",2,4,,,Ryan Pancoast,c1abe983-d141-4884-9812-2593773f1a59
8e7b079d-9ede-421c-bd2b-f9a5126a8e6f,1304,0.0,0.0993377483443708,15,0,Esika's Chariot,{3}{G},Legendary Artifact — Vehicle,"When Esika's Chariot enters, create two 2/2 green Cat creature tokens.
Whenever Esika's Chariot attacks, create a token that's a copy of target token you control.
Crew 4",Bloomburrow Commander,rare,G,4,4,,,Raoul Vitale,432fe33e-3616-42df-9b77-9b74390f0561
ae1f2ab5-c6a5-4d49-a746-3cb4668bf805,822,1.0,0.044776119402985,6,1,Mycosynth Lattice,{6},Artifact,"All permanents are artifacts in addition to their other types.
All cards that aren't on the battlefield, spells, and permanents are colorless.
Players may spend mana as though it were mana of any color.",Secret Lair Drop,mythic,,,,,Each tendril was a living bassline.,Signalnoise,92638f6e-120e-4622-a77e-9d67421eec42
